customer_code;item_code;business;channel;branded_pl;item_group;month;volume;budget_prices
792447;67500;Business A;Retail;Branded;Crackers;2021-01-01;0;0
700087;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700087;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700087;50040;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700118;15040;Business A;Food Service;Branded;Crackers;2021-01-01;3936;45933.12
700118;50015;Business A;Food Service;Branded;Cookies;2021-01-01;269;2679.24
700118;50040;Business A;Food Service;Branded;Cookies;2021-01-01;6;68.38416
700118;60004;Business A;Food Service;Branded;Crackers;2021-01-01;10;148.5
700118;97404;Business B;Food Service;Branded;Muffins;2021-01-01;84;1606.08
700118;97405;Business B;Food Service;Branded;Muffins;2021-01-01;60;1058.4
700118;97431;Business B;Food Service;Branded;Muffins;2021-01-01;72;1376.64
761783;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
761783;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
792617;15040;Business A;Food Service;Branded;Crackers;2021-01-01;192;2747.04768
792617;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;210;4716.621
792617;50040;Business A;Food Service;Branded;Cookies;2021-01-01;640;5459.2
700208;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700208;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;980;13753.0848
700208;50040;Business A;Food Service;Branded;Cookies;2021-01-01;560;4356.8
700207;15040;Business A;Food Service;Branded;Crackers;2021-01-01;60;782.4024
700207;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;560;8597.0976
700207;50040;Business A;Food Service;Branded;Cookies;2021-01-01;720;6141.6
700209;15040;Business A;Food Service;Branded;Crackers;2021-01-01;960;10639.6992
700209;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;490;6876.5424
700209;50040;Business A;Food Service;Branded;Cookies;2021-01-01;720;5601.6
700210;15040;Business A;Food Service;Branded;Crackers;2021-01-01;384;4255.87968
700210;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;420;5894.1792
760687;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
760687;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;0;0
760687;50040;Business A;Food Service;Branded;Cookies;2021-01-01;720;6148.8
700206;15040;Business A;Food Service;Branded;Crackers;2021-01-01;36;398.98872
700206;50020;Business A;Food Service;Private Label;Cookies;2021-01-01;1120;15717.8112
700206;50040;Business A;Food Service;Branded;Cookies;2021-01-01;720;5601.6
700099;15040;Business A;Food Service;Branded;Crackers;2021-01-01;2592;30248.64
700174;10041;Business A;Food Service;Branded;Crackers;2021-01-01;9;166.68
700174;15040;Business A;Food Service;Branded;Crackers;2021-01-01;648;7562.16
700174;40001;Business A;Food Service;Branded;Cookies;2021-01-01;10;87.7
700174;50010;Business A;Food Service;Branded;Cookies;2021-01-01;13;194.35
792538;10142;Business A;Food Service;Private Label;Crackers;2021-01-01;13800;118818
792538;15042;Business A;Food Service;Private Label;Crackers;2021-01-01;9720;86508
792538;80100;Business A;Retail;Branded;Crackers;2021-01-01;0;0
800206;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
800206;15040;Business A;Food Service;Branded;Crackers;2021-01-01;4224;49294.08
793528;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793528;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
792731;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792731;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
792730;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792730;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
793462;15040;Business A;Food Service;Branded;Crackers;2021-01-01;6720;67536
793462;50015;Business A;Food Service;Branded;Cookies;2021-01-01;2880;23414.4
792675;15040;Business A;Food Service;Branded;Crackers;2021-01-01;384;4392.96
792675;50015;Business A;Food Service;Branded;Cookies;2021-01-01;1440;12206.9376
793558;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793558;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
792929;15040;Business A;Food Service;Branded;Crackers;2021-01-01;864;9996.25536
792929;50015;Business A;Food Service;Branded;Cookies;2021-01-01;1360;15417.6672
700002;15040;Business A;Food Service;Branded;Crackers;2021-01-01;1920;20909.4912
700002;50010;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700002;60004;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
760255;80620;Business A;Retail;Branded;Crackers;2021-01-01;2012.88244766506;33333.3333333333
760255;80621;Business A;Retail;Branded;Crackers;2021-01-01;1341.9216317767;33333.3333333333
760255;80622;Business A;Retail;Branded;Crackers;2021-01-01;3561.25356125356;33333.3333333333
761022;15040;Business A;Food Service;Branded;Crackers;2021-01-01;576;6705.05472
761022;80100;Business A;Retail;Branded;Crackers;2021-01-01;0;0
761022;80600;Business A;Retail;Branded;Crackers;2021-01-01;0;0
760265;25872;Business A;Retail;Private Label;Crackers;2021-01-01;0;0
793140;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;300;5673
793140;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;80;829.8576
793428;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;840;16106.7816
793428;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;476;5458.92984
793149;15040;Business A;Food Service;Branded;Crackers;2021-01-01;360;5234.6736
793149;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;960;19040.4864
793149;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;0;0
792833;15040;Business A;Food Service;Branded;Crackers;2021-01-01;288;3850.56
792833;30040;Business A;Food Service;Branded;Crackers;2021-01-01;1020;23878.2
792833;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;0;0
792707;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792707;30040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792707;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;5880;95695.236
792707;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;240;2506.608
793145;15040;Business A;Food Service;Branded;Crackers;2021-01-01;240;2546.4
793145;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;660;12755.7144
793145;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;80;1089.6
793429;30045;Business A;Food Service;Private Label;Crackers;2021-01-01;200;4477.824
793429;50030;Business A;Food Service;Private Label;Cookies;2021-01-01;130;1926.41748
700165;15040;Business A;Food Service;Branded;Crackers;2021-01-01;1152;13632.05376
793217;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793217;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793217;30041;Business A;Food Service;Private Label;Crackers;2021-01-01;0;0
793217;60004;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700106;10041;Business A;Food Service;Branded;Crackers;2021-01-01;480;9281.7504
700106;15040;Business A;Food Service;Branded;Crackers;2021-01-01;3360;37988.496
700106;30041;Business A;Food Service;Private Label;Crackers;2021-01-01;150;3124.134
700106;60004;Business A;Food Service;Branded;Crackers;2021-01-01;180;2420.2152
700106;75000;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700092;15040;Business A;Food Service;Branded;Crackers;2021-01-01;1536;19531.10016
700075;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700075;15040;Business A;Food Service;Branded;Crackers;2021-01-01;576;6816.02688
700007;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700119;15040;Business A;Food Service;Branded;Crackers;2021-01-01;2016;23856.09408
700164;15040;Business A;Food Service;Branded;Crackers;2021-01-01;192;2272.00896
793376;60246;Business A;Retail;Private Label;Crackers;2021-01-01;1680;31483.2
793456;67500;Business A;Retail;Branded;Crackers;2021-01-01;220;2950.2
792556;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700069;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700394;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700394;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1102.90752
793548;97102;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793492;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700153;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
800035;15040;Business A;Food Service;Branded;Crackers;2021-01-01;144;1680.48
793319;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793218;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793282;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793532;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793416;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793208;10141;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793421;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793421;97103;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793421;97128;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793421;97524;Business B;Retail;Branded;Crisps;2021-01-01;0;0
760261;97100;Business B;Retail;Branded;Muffins;2021-01-01;7.375;19.3284
760261;97101;Business B;Retail;Branded;Muffins;2021-01-01;6.125;57.88125
760261;97102;Business B;Retail;Branded;Muffins;2021-01-01;4.375;74.529
760261;97103;Business B;Retail;Branded;Muffins;2021-01-01;3.75;15.9705
760261;97128;Business B;Retail;Branded;Muffins;2021-01-01;4.125;23.4234
760261;97162;Business B;Food Service;Branded;Muffins;2021-01-01;0;0
760261;97501;Business B;Retail;Branded;Muffins;2021-01-01;5.875;7.1487
760261;97524;Business B;Retail;Branded;Crisps;2021-01-01;5.125;57.5379807692308
760261;97567;Business B;Retail;Branded;Crisps;2021-01-01;4.875;9.77018823529412
760261;97568;Business B;Retail;Branded;Crisps;2021-01-01;5.125;10.2712235294118
760120;80100;Business A;Retail;Branded;Crackers;2021-01-01;0;0
760120;80600;Business A;Retail;Branded;Crackers;2021-01-01;0;0
793136;10041;Business A;Food Service;Branded;Crackers;2021-01-01;120;2288.4
792693;15050;Business A;Food Service;Branded;Crackers;2021-01-01;384;5073.56928
791865;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
791865;50040;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
791865;97404;Business B;Food Service;Branded;Muffins;2021-01-01;0;0
792863;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1252.8
792863;50040;Business A;Food Service;Branded;Cookies;2021-01-01;640;6638.8608
793244;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793460;10141;Business A;Food Service;Branded;Crackers;2021-01-01;120;3120
760792;40001;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
792989;10041;Business A;Food Service;Branded;Crackers;2021-01-01;880;10876.8
792989;50040;Business A;Food Service;Branded;Cookies;2021-01-01;3200;30144
792648;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792648;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792648;50015;Business A;Food Service;Branded;Cookies;2021-01-01;400;3736
792648;50040;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700155;15040;Business A;Food Service;Branded;Crackers;2021-01-01;576;6721.92
700309;15040;Business A;Food Service;Branded;Crackers;2021-01-01;48;568.00224
800248;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700177;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700177;15040;Business A;Food Service;Branded;Crackers;2021-01-01;480;5601.6
700177;20012;Business A;Retail;Branded;Cookies;2021-01-01;0;0
700177;20042;Business A;Retail;Branded;Crackers;2021-01-01;0;0
700177;50015;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700177;60004;Business A;Food Service;Branded;Crackers;2021-01-01;3;39.78
700177;80100;Business A;Retail;Branded;Crackers;2021-01-01;3;45
700177;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
700177;97101;Business B;Retail;Branded;Muffins;2021-01-01;0;0
700177;97128;Business B;Retail;Branded;Muffins;2021-01-01;0;0
700177;97501;Business B;Retail;Branded;Muffins;2021-01-01;0;0
700177;97567;Business B;Retail;Branded;Crisps;2021-01-01;0;0
800021;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
800021;30040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700123;97404;Business B;Food Service;Branded;Muffins;2021-01-01;0;0
700123;97431;Business B;Food Service;Branded;Muffins;2021-01-01;0;0
700123;97526;Business B;Retail;Branded;Crisps;2021-01-01;0;0
793268;50040;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700130;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1191.36
700130;80100;Business A;Retail;Branded;Crackers;2021-01-01;90;1647.9
700130;80500;Business A;Retail;Branded;Cookies;2021-01-01;30;549.3
792378;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793510;66500;Business A;Retail;Branded;Crackers;2021-01-01;0;0
793198;67500;Business A;Retail;Branded;Crackers;2021-01-01;330;3212.352
700178;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1120.32
793067;97100;Business B;Retail;Branded;Muffins;2021-01-01;80;1596.8
793067;97101;Business B;Retail;Branded;Muffins;2021-01-01;60;1197.6
793067;97102;Business B;Retail;Branded;Muffins;2021-01-01;20;399.2
793067;97103;Business B;Retail;Branded;Muffins;2021-01-01;40;798.4
793067;97128;Business B;Retail;Branded;Muffins;2021-01-01;70;1397.2
793067;97162;Business B;Food Service;Branded;Muffins;2021-01-01;60;3060
793067;97404;Business B;Food Service;Branded;Muffins;2021-01-01;49;936.88
793067;97405;Business B;Food Service;Branded;Muffins;2021-01-01;70;1338.4
793067;97431;Business B;Food Service;Branded;Muffins;2021-01-01;80;1529.6
793067;97501;Business B;Retail;Branded;Muffins;2021-01-01;15;299.4
793067;97519;Business B;Retail;Branded;Muffins;2021-01-01;10;199.6
793067;97524;Business B;Retail;Branded;Crisps;2021-01-01;0;0
793067;97526;Business B;Retail;Branded;Crisps;2021-01-01;40;764.8
700217;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700217;15080;Business A;Food Service;Private Label;Crackers;2021-01-01;0;0
793539;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793539;97101;Business B;Retail;Branded;Muffins;2021-01-01;0;0
792874;97362;Business B;Food Service;Branded;Muffins;2021-01-01;345;26496
700240;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792452;15040;Business A;Food Service;Branded;Crackers;2021-01-01;196;2518.6
793572;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793572;66500;Business A;Retail;Branded;Crackers;2021-01-01;0;0
793572;75000;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700142;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700142;50010;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700203;20012;Business A;Retail;Branded;Cookies;2021-01-01;135;2203.2
700203;20042;Business A;Retail;Branded;Crackers;2021-01-01;40;652.8
700203;40001;Business A;Food Service;Branded;Cookies;2021-01-01;25;224.3475
700203;60004;Business A;Food Service;Branded;Crackers;2021-01-01;20;257.6
792713;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700111;15040;Business A;Food Service;Branded;Crackers;2021-01-01;504;5881.68
792545;10070;Business A;Food Service;Branded;Stuffing;2021-01-01;0;0
793567;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792761;15040;Business A;Food Service;Branded;Crackers;2021-01-01;5760;56303.7696
793239;40001;Business A;Food Service;Branded;Cookies;2021-01-01;0;0
700115;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1380.33792
700115;20012;Business A;Retail;Branded;Cookies;2021-01-01;1;22.41954
700115;20042;Business A;Retail;Branded;Crackers;2021-01-01;4;89.67816
700115;20052;Business A;Retail;Branded;Plain Bread;2021-01-01;0;0
700122;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700116;15040;Business A;Food Service;Branded;Crackers;2021-01-01;1248;14564.16
700116;80100;Business A;Retail;Branded;Crackers;2021-01-01;0;0
793583;42020;Business A;Food Service;Private Label;Crackers;2021-01-01;4680;46800
760777;15040;Business A;Food Service;Branded;Crackers;2021-01-01;192;2805.12
793511;38001;Business A;Food Service;Private Label;Crackers;2021-01-01;360;4035.6
700120;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793550;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793550;20042;Business A;Retail;Branded;Crackers;2021-01-01;0;0
793531;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793531;60004;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793530;10041;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793530;60004;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793391;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793391;97102;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793391;97103;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793391;97128;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793391;97524;Business B;Retail;Branded;Crisps;2021-01-01;0;0
793391;97567;Business B;Retail;Branded;Crisps;2021-01-01;0;0
700179;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700076;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700520;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
792772;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
793518;15040;Business A;Food Service;Branded;Crackers;2021-01-01;0;0
700495;15040;Business A;Food Service;Branded;Crackers;2021-01-01;96;1283.52
793106;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97101;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97153;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97254;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97501;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97519;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793106;97524;Business B;Retail;Branded;Crisps;2021-01-01;0;0
793107;97100;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793107;97101;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793107;97153;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793107;97254;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793107;97501;Business B;Retail;Branded;Muffins;2021-01-01;0;0
793107;97519;Business B;Retail;Branded;Muffins;2021-01-01;0;0
